100000013993;20121;"TCC00190";"95";"";"S";""
100000013993;20121;"TCC00166";"82";"";"S";""
100000013993;20131;"TCC00179";"78";"";"S";""
100000013993;20131;"TCC00187";"89";"";"S";""
100000013993;20142;"TCC00228";"92";"";"S";""
100000013993;20142;"TCC00241";"95";"";"S";""
100000013993;20142;"STE00037";"79";"";"S";""
100000013993;20142;"TCC00192";"90";"";"S";""
100000013993;20131;"TCC00178";"100";"";"S";""
100000013993;20131;"GFI00159";"37";"";"S";""
100000013993;20131;"TCC00182";"88";"";"S";""
100000013993;20122;"TCC00207";"100";"";"S";""
100000013993;20122;"TCC00177";"100";"";"S";""
100000013993;20132;"TCC00176";"85";"";"S";""
100000013993;20132;"GFI00159";"80";"";"S";""
100000013993;20132;"TCC00200";"86";"";"S";""
100000013993;20132;"TCC00181";"80";"";"S";""
100000013993;20141;"STA00141";"88";"";"S";""
100000013993;20121;"TCC00172";"74";"";"S";""
100000013993;20122;"TCC00180";"84";"";"S";""
100000013993;20122;"TCC00188";"90";"";"S";""
100000013993;20122;"TCC00167";"77";"";"S";""
100000013993;20131;"GFI00138";"90";"";"S";""
100000013993;20102;"TCC00165";"80";"";"S";""
100000013993;20102;"TCC00169";"96";"";"S";""
100000013993;20102;"TCC00173";"94";"";"S";""
100000013993;20102;"GMA00108";"64";"";"S";""
100000013993;20102;"GAN00167";"70";"";"S";""
100000013993;20102;"GGM00127";"82";"";"S";""
100000013993;20111;"GFI00161";"86";"";"S";""
100000013993;20111;"TCC00189";"80";"";"S";""
100000013993;20111;"TCC00174";"96";"";"S";""
100000013993;20111;"GET00122";"77";"";"S";""
100000013993;20111;"GFI00158";"56";"37";"S";""
100000013993;20111;"GMA00121";"60";"";"S";""
100000013993;20111;"GMA00109";"70";"";"S";""
100000013993;20111;"GAN00166";"74";"";"S";""
100000013993;20112;"TET00186";"90";"";"S";""
100000013993;20112;"GMA00111";"70";"";"S";""
100000013993;20111;"GAN00140";"90";"";"S";""
100000013993;20112;"TET00185";"90";"";"S";""
100000013993;20112;"TCC00170";"60";"";"S";""
100000013993;20112;"TCC00171";"87";"";"S";""
100000013993;20112;"TCC00168";"82";"";"S";""
100000013993;20112;"GFI00158";"87";"";"S";""
100000013993;20112;"TCC04052";"100";"";"S";""
100000013993;20121;"TCC00215";"93";"";"S";""
147271;20061;"GMA06074";"6";"";"S";""
147271;20061;"GFI05100";"60";"";"S";""
147271;20061;"GAN04137";"80";"";"S";""
147271;20061;"TCC04073";"66";"";"S";""
147271;20061;"TCC04141";"";"";"";""
147271;20062;"GMA06074";"73";"";"S";""
147271;20062;"TCC04026";"60";"";"S";""
147271;20062;"TET05058";"100";"";"S";""
147271;20062;"TCC04074";"90";"";"S";""
147271;20062;"TCC04076";"73";"";"S";""
147271;20062;"TCC04143";"69";"";"S";""
147271;20051;"GAN04061";"16";"";"S";""
147271;20051;"GEF01014";"100";"";"S";""
147271;20051;"GMA04043";"43";"60";"S";""
147271;20051;"TCC04070";"60";"";"S";""
147271;20051;"TCC05071";"79";"";"S";""
147271;20051;"GGM04091";"75";"";"S";""
147271;20051;"GGM04092";"78";"";"S";""
147271;20052;"GAN04061";"40";"72";"S";""
147271;20052;"GEF01014";"100";"";"S";""
147271;20052;"GMA06074";"";"";"";""
147271;20052;"GET04021";"";"";"";""
147271;20052;"GFI05100";"40";"20";"S";""
147271;20052;"GAN04137";"";"";"";""
147271;20052;"TCC05072";"65";"";"S";""
147271;20042;"GMA04043";"8";"";"S";""
147271;20042;"GAN04136";"57";"71";"S";""
147271;20042;"TCC03069";"77";"";"S";""
147271;20042;"TCC04070";"25";"";"S";""
147271;20042;"TCC05071";"45";"5";"S";""
147271;20042;"GGM04092";"14";"";"S";""
147271;20071;"TCC02055";"84";"";"S";""
147271;20071;"GMA06071";"60";"";"S";""
147271;20071;"TCC03078";"87";"";"S";""
147271;20061;"GET04021";"45";"60";"S";""
147271;20071;"TCC04068";"72";"";"S";""
147271;20071;"TCC04080";"25";"";"S";""
147271;20071;"TCC04081";"83";"";"S";""
147271;20072;"TCC04036";"70";"";"S";""
147271;20071;"TCC04075";"";"";"";""
147271;20072;"GFI05102";"";"";"";""
147271;20072;"TCC04075";"60";"";"S";""
147271;20072;"TCC04096";"";"";"";""
147271;20072;"TCC04102";"90";"";"S";""
147271;20072;"TET04059";"87";"";"S";""
147271;20081;"TCC04021";"79";"";"S";""
147271;20081;"TCC04040";"82";"";"S";""
147271;20081;"TCC04079";"63";"";"S";""
147271;20081;"TCC04080";"93";"";"S";""
147271;20081;"TCC04084";"93";"";"S";""
147271;20081;"TCC04114";"93";"";"S";""
147271;20081;"GFI05102";"";"";"";""
147271;20082;"TCC04028";"82";"";"S";""
147271;20082;"TCC04082";"48";"60";"S";""
147271;20082;"TCC04022";"60";"";"S";""
147271;20082;"TCC04085";"100";"";"S";""
147271;20082;"TCC04083";"82";"";"S";""
147271;20091;"TCC04110";"71";"";"S";""
147271;20091;"TCC04077";"77";"";"S";""
147271;20082;"GFI05102";"";"";"";""
147271;20091;"TCC04089";"";"";"";""
147271;20091;"GFI05102";"64";"";"S";""
147271;20091;"TCC04086";"0";"";"I";""
147271;20092;"TEP04025";"63";"";"S";""
147271;20092;"TCC04086";"100";"";"S";""
147272;20061;"GMA06074";"20";"";"S";""
147272;20061;"TCC02055";"74";"";"S";""
147272;20061;"GET04021";"";"";"";""
147272;20061;"GFI05100";"64";"";"S";""
147272;20061;"TCC04073";"78";"";"S";""
147272;20061;"TCC04075";"14";"";"S";""
147272;20061;"TCC04141";"";"";"";""
147272;20062;"TCC04076";"27";"";"S";""
147272;20062;"GMA06074";"55";"62";"S";""
147272;20062;"GET04021";"";"";"";""
147272;20051;"GAN04061";"42";"47";"S";""
147272;20051;"GMA04043";"46";"68";"S";""
147272;20051;"TCC05071";"75";"";"S";""
147272;20051;"GGM04091";"80";"";"S";""
147272;20051;"GGM04092";"71";"";"S";""
147272;20052;"GAN04061";"64";"";"S";""
147272;20052;"GMA06074";"8";"";"S";""
147272;20052;"TET05058";"90";"";"S";""
147272;20052;"GET04021";"14";"";"I";""
147272;20052;"GFI05100";"";"";"";""
147272;20052;"TCC05072";"45";"65";"S";""
147272;20072;"TCC04026";"68";"";"S";""
147272;20071;"TCC04074";"81";"";"S";""
147272;20071;"TCC04026";"52";"38";"S";""
147272;20071;"GMA06071";"2";"";"S";""
147272;20071;"TCC04075";"";"";"";""
147272;20071;"TCC04076";"69";"";"S";""
147272;20071;"TEC04197";"94";"";"S";""
147272;20072;"TCC03078";"";"";"";""
147272;20062;"TCC04074";"43";"";"S";""
147272;20051;"GAN04137";"63";"";"S";""
147272;20042;"TCC05071";"40";"30";"S";""
147272;20072;"GET04021";"62";"";"S";""
147272;20072;"GMA06071";"15";"";"S";""
147272;20072;"TCC04075";"46";"14";"S";""
147272;20081;"GFI05102";"3";"";"S";""
147272;20081;"GMA06071";"40";"54";"S";""
147272;20081;"TCC03078";"68";"";"S";""
147272;20081;"TCC04036";"40";"70";"S";""
147272;20081;"TCC04075";"60";"";"S";""
147272;20042;"GMA04043";"27";"";"S";""
147272;20042;"GAN04136";"76";"";"S";""
147272;20042;"TCC03069";"77";"";"S";""
147272;20042;"TCC04070";"55";"60";"S";""
147272;20042;"GGM04092";"13";"";"S";""
147272;20082;"GMA06071";"67";"";"S";""
147272;20082;"TCC04084";"94";"";"S";""
147272;20082;"TCC04096";"75";"";"S";""
147272;20082;"TCC04068";"65";"";"S";""
147272;20091;"TCC04080";"45";"80";"S";""
147272;20091;"TCC04081";"54";"64";"S";""
147272;20091;"TCC04079";"";"";"";""
147272;20091;"GFI05102";"65";"";"S";""
147272;20082;"TCC04081";"";"";"";""
147272;20091;"TCC04021";"60";"";"S";""
147272;20091;"TCC04083";"25";"";"S";""
147272;20091;"TCC04040";"47";"73";"S";""
147272;20092;"TCC04079";"68";"";"S";""
147272;20092;"TCC04085";"100";"";"S";""
147272;20092;"TCC04028";"43";"100";"S";""
147272;20092;"TCC04082";"62";"";"S";""
147272;20092;"TET04059";"12";"";"I";""
147272;20092;"TCC04083";"53";"50";"S";""
147272;20092;"TCC04022";"41";"25";"S";""
147272;20101;"TCC04102";"64";"";"S";""
147272;20101;"TCC04077";"11";"";"S";""
147272;20101;"TCC04083";"70";"";"S";""
147272;20101;"TET04059";"";"";"";""
147272;20101;"TEP04025";"";"";"";""
147272;20101;"TCC04151";"";"";"";""
147272;20101;"TCC04022";"50";"49";"S";""
147272;20102;"TCC04097";"";"";"";""
147272;20102;"TET04059";"51";"70";"S";""
147272;20102;"TCC04022";"61";"";"S";""
147272;20102;"TCC04151";"";"";"";""
147272;20102;"TCC04077";"40";"42";"S";""
147272;20102;"TCC04107";"";"";"";""
147272;20102;"TCC04086";"";"";"";""
147272;20111;"TCC00167";"41";"73";"S";""
147272;20111;"TCC00192";"55";"55";"S";""
147272;20111;"TCC00186";"0";"";"I";""
147272;20111;"TCC04143";"80";"";"S";""
147272;20111;"TCC04151";"60";"";"S";""
147272;20112;"TCC00192";"50";"";"I";""
147272;20121;"TCC00192";"75";"";"S";""
149448;20061;"GMA06074";"46";"45";"S";""
149448;20061;"TCC04026";"60";"";"S";""
149448;20061;"GET04021";"65";"";"S";""
149448;20061;"TCC04074";"82";"";"S";""
149448;20061;"TCC04148";"";"";"";""
149448;20062;"GMA06074";"71";"";"S";""
149448;20062;"TCC04075";"61";"";"S";""
149448;20062;"TCC04096";"15";"";"I";""
149448;20051;"GAN04061";"75";"";"S";""
149448;20051;"GMA04043";"64";"";"S";""
149448;20051;"GAN04137";"43";"70";"S";""
149448;20051;"TCC05072";"80";"";"S";""
149448;20051;"TCC04141";"60";"";"S";""
149448;20041;"GMA04043";"5";"";"I";""
149448;20041;"GAN04136";"25";"";"S";""
149448;20041;"TCC03069";"67";"";"S";""
149448;20041;"TCC04070";"60";"";"S";""
149448;20041;"TCC05071";"61";"";"S";""
149448;20041;"GGM04092";"47";"1";"S";""
149448;20052;"GMA06074";"";"";"";""
149448;20052;"GET04021";"";"";"";""
149448;20052;"GFI05100";"60";"";"S";""
149448;20052;"TCC04073";"95";"";"S";""
149448;20042;"GAN04061";"19";"";"S";""
149448;20042;"GMA04043";"34";"";"S";""
149448;20042;"GAN04136";"63";"";"S";""
149448;20042;"TCC05072";"5";"";"S";""
149448;20042;"GGM04091";"60";"";"S";""
149448;20042;"GGM04092";"73";"";"S";""
149448;20072;"TCC02055";"81";"";"S";""
149448;20072;"TCC03078";"61";"";"S";""
149448;20062;"TEC04197";"";"";"";""
149448;20052;"TET05058";"93";"";"S";""
149448;20071;"TCC04114";"74";"";"S";""
149448;20071;"TCC04081";"68";"";"S";""
149448;20062;"TCC04080";"60";"";"S";""
149448;20071;"TCC04036";"42";"95";"S";""
149448;20071;"GMA06071";"45";"";"S";""
149448;20071;"TCC04076";"68";"";"S";""
149448;20071;"TCC04095";"";"";"";""
149448;20072;"TCC04021";"38";"";"S";""
149448;20072;"TCC04068";"78";"";"S";""
149448;20072;"TCC04082";"44";"68";"S";""
149448;20072;"GMA06071";"67";"";"S";""
149448;20082;"TCC04022";"50";"90";"S";""
149448;20082;"TCC04077";"1";"";"S";""
149448;20082;"TCC04040";"79";"";"S";""
149448;20082;"TCC04085";"100";"";"S";""
149448;20082;"TCC04083";"47";"80";"S";""
149448;20081;"GFI05102";"28";"";"S";""
149448;20081;"TCC04021";"71";"";"S";""
149448;20081;"TCC04079";"61";"";"S";""
149448;20081;"TET04059";"81";"";"S";""
149448;20092;"TCC04133";"0";"";"S";""
149448;20091;"TCC04028";"93";"";"S";""
149448;20091;"TCC04084";"100";"";"S";""
149448;20091;"TCC04086";"55";"";"S";""
149448;20091;"TCC04128";"77";"";"S";""
149448;20092;"TCC04142";"80";"";"S";""
149448;20092;"TCC04077";"63";"";"S";""
149448;20092;"GFI05102";"73";"";"S";""
149448;20092;"TCC04086";"55";"55";"S";""
149448;20101;"TCC04143";"70";"";"S";""
149448;20101;"TCC04086";"55";"55";"S";""
149448;20101;"TCC04122";"0";"";"I";""
149448;20102;"TCC04086";"90";"";"S";""
156277;20061;"GAN04137";"74";"";"S";""
156277;20061;"TCC05072";"80";"";"S";""
156277;20061;"TCC04141";"67";"";"S";""
156277;20062;"GMA06074";"54";"76";"S";""
156277;20062;"TET05058";"100";"";"S";""
156277;20062;"GET04021";"";"";"";""
156277;20062;"GFI05100";"41";"13";"S";""
156277;20062;"TCC04073";"71";"";"S";""
156277;20051;"GMA04043";"8";"";"S";""
156277;20051;"TCC03069";"45";"60";"S";""
156277;20051;"TCC04070";"78";"";"S";""
156277;20051;"TCC05071";"39";"";"S";""
156277;20051;"GGM04092";"";"";"";""
156277;20052;"GAN04061";"48";"60";"S";""
156277;20071;"TCC04026";"76";"";"S";""
156277;20071;"TCC04075";"48";"70";"S";""
156277;20071;"TCC04076";"78";"";"S";""
156277;20052;"GMA04043";"52";"20";"S";""
156277;20052;"GGM04091";"75";"";"S";""
156277;20052;"GGM04092";"70";"";"S";""
156277;20071;"GMA06071";"74";"";"S";""
156277;20071;"TCC04068";"60";"";"S";""
156277;20071;"TCC04074";"87";"";"S";""
156277;20071;"TCC03078";"87";"";"S";""
156277;20051;"GAN04136";"67";"";"S";""
156277;20061;"GMA04043";"75";"";"S";""
156277;20072;"TCC04081";"77";"";"S";""
156277;20072;"TCC04036";"40";"44";"S";""
156277;20052;"TCC05071";"65";"";"S";""
156277;20072;"GET04021";"65";"";"S";""
156277;20072;"GFI05100";"60";"";"S";""
156277;20072;"TCC04096";"80";"";"S";""
156277;20082;"TCC04021";"42";"";"S";""
156277;20082;"TCC04028";"51";"75";"S";""
156277;20082;"TET04059";"25";"";"S";""
156277;20082;"TCC04114";"78";"";"S";""
156277;20081;"TCC04021";"32";"";"S";""
156277;20081;"TCC04036";"86";"";"S";""
156277;20081;"TCC04040";"46";"77";"S";""
156277;20081;"TCC04077";"29";"";"S";""
156277;20081;"TCC04080";"40";"65";"S";""
156277;20081;"GFI05102";"";"";"";""
156277;20081;"TCC04079";"";"";"";""
156277;20082;"TCC02055";"83";"";"S";""
156277;20082;"TCC04084";"100";"";"S";""
156277;20082;"TCC04082";"54";"60";"S";""
156277;20091;"TCC04077";"76";"";"S";""
156277;20091;"TCC04079";"47";"63";"S";""
156277;20091;"TET04059";"63";"";"S";""
156277;20091;"TEC04197";"100";"";"S";""
156277;20091;"TCC04085";"90";"";"S";""
156277;20091;"TCC04021";"61";"";"S";""
156277;20091;"TCC04083";"27";"";"S";""
156277;20091;"GFI05102";"0";"";"I";""
156277;20082;"TCC04079";"12";"";"S";""
156277;20082;"GFI05102";"";"";"";""
156277;20092;"TCC04042";"95";"";"S";""
156277;20092;"TCC04022";"56";"85";"S";""
156277;20092;"TCC04086";"100";"";"S";""
156277;20092;"TCC04083";"74";"";"S";""
156277;20092;"GFI05102";"20";"";"S";""
156277;20101;"GFI05102";"62";"";"S";""
156277;20101;"TEP04025";"65";"";"S";""
156277;20101;"TCC04151";"";"";"";""
156278;20061;"GMA06074";"74";"";"S";""
156278;20061;"TET05058";"80";"";"S";""
156278;20061;"GET04021";"60";"";"S";""
156278;20061;"GFI05100";"";"";"";""
156278;20061;"TCC04073";"85";"";"S";""
156278;20062;"TCC04026";"80";"";"S";""
156278;20062;"GMA06071";"74";"";"S";""
156278;20062;"GFI05100";"";"";"";""
156278;20062;"TCC04068";"60";"";"S";""
156278;20062;"TCC04075";"54";"";"S";""
156278;20062;"TCC04076";"83";"";"S";""
156278;20062;"TCC03078";"79";"";"S";""
156278;20062;"GGM04091";"85";"";"S";""
156278;20051;"GMA04043";"7";"";"I";""
156278;20051;"TCC03069";"65";"";"S";""
156278;20051;"TCC04070";"72";"";"S";""
156278;20051;"TCC05071";"79";"";"S";""
156278;20051;"GGM04092";"29";"";"S";""
156278;20071;"TCC04036";"71";"";"S";""
156278;20071;"GFI05100";"67";"";"S";""
156278;20071;"TCC04075";"71";"";"S";""
156278;20071;"TCC04079";"94";"";"S";""
156278;20052;"GAN04061";"60";"";"S";""
156278;20052;"GMA04043";"77";"";"S";""
156278;20052;"TCC05072";"67";"";"S";""
156278;20052;"GGM04092";"70";"";"S";""
156278;20071;"TCC04074";"67";"";"S";""
156278;20071;"TCC04077";"84";"";"S";""
156278;20051;"GAN04136";"65";"";"S";""
156278;20061;"TCC02055";"80";"";"S";""
156278;20072;"TCC04040";"81";"";"S";""
156278;20072;"TCC04081";"76";"";"S";""
156278;20071;"TCC04080";"73";"";"S";""
156278;20072;"TET04059";"";"";"";""
156278;20052;"GAN04137";"69";"";"S";""
156278;20072;"TCC04021";"67";"";"S";""
156278;20072;"GFI05102";"";"";"";""
156278;20072;"TCC04084";"";"";"";""
156278;20082;"GFI05102";"0";"";"I";""
156278;20081;"GFI05102";"0";"";"I";""
156278;20081;"TCC04022";"10";"";"S";""
156278;20081;"TCC04028";"23";"";"S";""
156278;20081;"TCC04082";"69";"";"S";""
156278;20081;"TCC04083";"54";"";"S";""
156278;20081;"TET04059";"95";"";"S";""
156278;20082;"TCC04028";"93";"";"S";""
156278;20082;"TCC04022";"44";"";"S";""
156278;20091;"GFI05102";"64";"";"S";""
156278;20091;"TCC04085";"100";"";"S";""
156278;20091;"TCC04102";"99";"";"S";""
156278;20091;"TCC04083";"72";"";"S";""
156278;20091;"TCC04022";"60";"";"S";""
156278;20092;"TCC04095";"0";"";"I";""
156278;20092;"TCC04086";"";"";"";""
156278;20092;"TCC04108";"0";"";"S";""
156278;20092;"TCC04141";"59";"59";"S";""
156278;20092;"TEP04025";"65";"";"S";""
156278;20092;"TCC04084";"100";"";"S";""
156278;20101;"TEC04197";"90";"";"S";""
156278;20101;"TCC04089";"2";"";"I";""
156278;20101;"TCC04086";"50";"50";"S";""
156278;20101;"TCC04151";"85";"";"S";""
156278;20102;"TEP04014";"";"";"";""
156278;20102;"TCC04086";"90";"";"S";""
156278;20102;"TCC04142";"100";"";"S";""
156281;20061;"GAN04061";"19";"";"S";""
156281;20061;"GMA06074";"13";"";"S";""
156281;20061;"GET04021";"15";"";"S";""
156281;20061;"GFI05100";"41";"62";"S";""
156281;20061;"GAN04137";"40";"45";"S";""
156281;20061;"TCC05072";"60";"";"S";""
156281;20061;"TCC04141";"42";"60";"S";""
156281;20062;"GAN04061";"21";"";"S";""
156281;20062;"GET04021";"";"";"";""
156281;20062;"GAN04137";"45";"60";"S";""
156281;20062;"TCC04073";"66";"";"S";""
156281;20062;"TCC04143";"94";"";"S";""
156281;20051;"TCC04070";"50";"60";"S";""
156281;20051;"TCC05071";"80";"";"S";""
156281;20051;"GGM04092";"54";"72";"S";""
156281;20051;"GMA04043";"40";"44";"S";""
156281;20051;"GLC04129";"";"";"";""
156281;20051;"GAN04136";"60";"";"S";""
156281;20051;"TCC03069";"57";"60";"S";""
156281;20052;"GAN04061";"49";"43";"S";""
156281;20052;"GMA04043";"71";"";"S";""
156281;20071;"GMA06074";"6";"";"S";""
156281;20071;"TCC04074";"74";"";"S";""
156281;20052;"GAN04137";"45";"41";"S";""
156281;20052;"TCC05072";"47";"30";"S";""
156281;20052;"GGM04091";"93";"";"S";""
156281;20062;"GMA06074";"21";"";"S";""
156281;20072;"TCC04080";"40";"5";"S";""
156281;20072;"TCC04081";"41";"30";"S";""
156281;20071;"GAN04061";"61";"";"S";""
156281;20071;"TCC04026";"69";"";"S";""
156281;20071;"TET05058";"96";"";"S";""
156281;20071;"TCC04076";"62";"";"S";""
156281;20072;"TCC02055";"78";"";"S";""
156281;20072;"TCC04036";"92";"";"S";""
156281;20072;"GMA06074";"47";"60";"S";""
156281;20072;"GET04021";"40";"61";"S";""
156281;20072;"TCC04075";"";"";"";""
156281;20072;"TCC04096";"70";"";"S";""
156281;20082;"TCC04095";"38";"";"S";""
156281;20081;"GMA06071";"60";"";"S";""
156281;20081;"TCC03078";"40";"70";"S";""
156281;20081;"TCC04040";"46";"81";"S";""
156281;20081;"TCC04075";"24";"";"S";""
156281;20081;"TCC04080";"75";"";"S";""
156281;20081;"TCC04081";"64";"";"S";""
156281;20081;"TCC04116";"65";"";"S";""
156281;20082;"TCC04075";"14";"";"S";""
156281;20082;"TET04059";"17";"";"S";""
156281;20082;"TCC04082";"43";"60";"S";""
156281;20082;"TCC04028";"25";"";"S";""
156281;20082;"TCC04085";"70";"";"I";""
156281;20082;"TCC04110";"32";"";"I";""
156281;20092;"TCC04085";"85";"";"S";""
156281;20092;"TCC04028";"56";"84";"S";""
156281;20092;"TCC04079";"98";"";"S";""
156281;20092;"TCC04068";"47";"75";"S";""
156281;20092;"TCC04075";"";"";"";"D"
156281;20092;"TCC04021";"45";"47";"S";""
156281;20092;"TCC04083";"53";"60";"S";""
156281;20092;"GFI05102";"42";"5";"S";""
156281;20092;"TCC04084";"100";"";"S";""
156281;20101;"TEC04197";"100";"";"S";""
156281;20101;"TCC04044";"76";"";"S";""
156281;20101;"TCC04077";"51";"60";"S";""
156281;20101;"GFI05102";"52";"51";"S";""
156281;20101;"GEF01014";"";"";"";""
156281;20101;"TCC04086";"";"";"";""
156281;20101;"TET04059";"26";"";"S";""
156281;20101;"TCC04021";"54";"60";"S";""
156281;20101;"TEP04025";"0";"";"S";""
156281;20101;"TCC04151";"80";"";"S";""
156281;20101;"TCC04042";"0";"";"S";""
156281;20102;"TCC04097";"";"";"";""
156281;20102;"TCC04117";"25";"";"I";""
156281;20102;"TCC04114";"";"";"";""
156281;20102;"GFI05102";"53";"60";"S";""
156281;20102;"TET04059";"64";"";"S";""
156281;20102;"TCC04022";"40";"75";"S";""
156281;20102;"TCC04119";"";"";"";""
156281;20102;"TCC04086";"75";"";"S";""
156288;20061;"TET05058";"100";"";"S";""
156288;20061;"GMA06071";"85";"";"S";""
156288;20061;"GET04021";"72";"";"S";""
156288;20061;"GFI05102";"82";"";"S";""
156288;20061;"TCC04073";"93";"";"S";""
156288;20061;"TCC03078";"88";"";"S";""
156288;20062;"TCC02055";"89";"";"S";""
156288;20062;"TCC04026";"100";"";"S";""
156288;20062;"TCC04074";"85";"";"S";""
156288;20062;"TCC04075";"100";"";"S";""
156288;20062;"TCC04076";"96";"";"S";""
156288;20062;"TCC04079";"100";"";"S";""
156288;20051;"GMA04043";"75";"";"S";""
156288;20051;"GAN04136";"70";"";"S";""
156288;20051;"TCC03069";"49";"50";"S";""
156288;20051;"TCC04070";"80";"";"S";""
156288;20051;"TCC05071";"96";"";"S";""
156288;20051;"GGM04092";"98";"";"S";""
156288;20071;"TCC04021";"85";"";"S";""
156288;20071;"TCC04036";"76";"";"S";""
156288;20071;"TCC04095";"";"";"";""
156288;20071;"TCC04077";"81";"";"S";""
156288;20071;"TCC04080";"73";"";"S";""
156288;20071;"TCC04081";"91";"";"S";""
156288;20052;"GAN04061";"94";"";"S";""
156288;20052;"GMA06074";"80";"";"S";""
156288;20052;"GFI05100";"87";"";"S";""
156288;20052;"GAN04137";"85";"";"S";""
156288;20052;"TCC05072";"85";"";"S";""
156288;20052;"GGM04091";"100";"";"S";""
156288;20062;"TCC04068";"69";"";"S";""
156288;20072;"TCC04028";"90";"";"S";""
156288;20071;"TCC04040";"80";"";"S";""
156288;20072;"TET04059";"92";"";"S";""
156288;20072;"TCC04082";"75";"";"S";""
156288;20072;"TCC04083";"91";"";"S";""
156288;20072;"TCC04096";"90";"";"S";""
156288;20081;"TCC03069";"88";"";"S";""
156288;20081;"TCC04022";"77";"";"S";""
156288;20081;"TCC04084";"100";"";"S";""
156288;20081;"TCC04085";"100";"";"S";""
156288;20081;"TCC04114";"98";"";"S";""
156288;20081;"TCC04143";"100";"";"S";""
