31.02.002;TCC00302;5;0;32;TCC00294;3
31.02.002;TCC00302;5;0;32;TCC00316;4
31.02.002;TCC00304;5;64;0;GAN00166;4
31.02.002;TCC00304;5;64;0;TCC00295;4
31.02.002;TCC00306;5;64;0;GMA00019;1
31.02.002;TCC00306;5;64;0;GAN00140;3
31.02.002;TCC00306;5;64;0;TCC00294;3
31.02.002;TCC00312;5;64;0;TCC00292;4
31.02.002;TCC00313;5;64;0;TCC00286;3
31.02.002;TCC00284;6;64;0;TCC00285;5
31.02.002;TCC00291;6;64;0;TCC00294;3
31.02.002;TCC00293;6;64;0;TCC00292;4
31.02.002;TCC00305;6;64;0;GAN00166;4
31.02.002;TCC00307;6;64;0;GMA00021;2
31.02.002;TCC00307;6;64;0;GMA00022;2
31.02.002;TCC00307;6;64;0;TCC00306;5
31.02.002;TCC00314;6;64;0;GFI00159;4
31.02.002;TCC00314;6;64;0;TCC00313;5
31.02.002;TCC00289;7;64;0;TCC00304;5
31.02.002;TCC00289;7;64;0;TCC00305;6
31.02.002;TCC00297;7;64;0;TCC00294;3
31.02.002;TCC00297;7;64;0;GAN00166;4
31.02.002;TCC00298;7;64;0;TCC00294;3
31.02.002;TCC00310;7;64;0;GGM00127;1
31.02.002;TCC00310;7;64;0;GMA00019;1
31.02.002;TCC00310;7;64;0;TCC00301;1
31.02.002;TCC00310;7;64;0;TCC00308;1
31.02.002;TCC00310;7;64;0;TCC00296;1
31.02.002;TCC00310;7;64;0;GAN00167;2
31.02.002;TCC00310;7;64;0;TET00036;2
31.02.002;TCC00310;7;64;0;TET00035;2
31.02.002;TCC00310;7;64;0;GMA00021;2
31.02.002;TCC00310;7;64;0;TCC00303;2
31.02.002;TCC00310;7;64;0;GMA00022;2
31.02.002;TCC00310;7;64;0;TCC00309;2
31.02.002;TCC00318;7;64;0;GAN00140;3
31.02.002;TCC00310;7;64;0;GAN00140;3
31.02.002;TCC00310;7;64;0;GFI00158;3
31.02.002;TCC00310;7;64;0;GFI00161;3
31.02.002;TCC00310;7;64;0;GET00122;3
31.02.002;TCC00310;7;64;0;TCC00286;3
31.02.002;TCC00310;7;64;0;TCC00300;3
31.02.002;TCC00318;7;64;0;TCC00294;3
31.02.002;TCC00310;7;64;0;TCC00294;3
31.02.002;TCC00310;7;64;0;GAN00166;4
31.02.002;TCC00310;7;64;0;GFI00159;4
31.02.002;TCC00310;7;64;0;GFI00162;4
31.02.002;TCC00310;7;64;0;TCC00287;4
31.02.002;TCC00310;7;64;0;TCC00316;4
31.02.002;TCC00310;7;64;0;TCC00295;4
31.02.002;TCC00310;7;64;0;TCC00292;4
31.02.002;TCC00315;7;64;0;TCC00316;4
31.02.002;TCC00311;8;64;0;TCC00310;7
60.01.001;RCM00002;1;60;0;Ingresso;-
60.01.001;RCM00013;1;60;0;Ingresso;-
60.01.001;RCN00019;1;60;0;Ingresso;-
60.01.001;RCN00023;1;60;0;Ingresso;-
60.01.001;RCN00044;1;60;0;Ingresso;-
60.01.001;RCM00003;2;64;32;RCM00002;1
60.01.001;RCM00015;2;64;0;RCN00044;1
60.01.001;RCN00020;2;64;0;RCN00019;1
60.01.001;RCN00020;2;64;0;RCN00023;1
60.01.001;RCN00024;2;64;0;RCN00023;1
60.01.001;RCN00025;2;64;0;RCN00019;1
60.01.001;RCN00026;2;0;32;RCN00025;2
60.01.001;RCN00026;2;0;32;RCN00019;1
60.01.001;RCN00043;2;32;0;RCN00019;1
60.01.001;RCM00004;3;64;0;RCM00003;2
60.01.001;RCM00006;3;32;0;RCM00003;2
60.01.001;RCM00008;3;64;0;RCM00003;2
60.01.001;RCM00008;3;64;0;RCM00015;2
60.01.001;RCM00011;3;64;0;RCM00013;1
60.01.001;RCM00012;3;0;32;RCM00011;3
60.01.001;RCM00012;3;0;32;RCM00013;1
60.01.001;RCN00022;3;64;0;RCN00024;2
60.01.001;RCN00022;3;64;0;RCN00020;2
60.01.001;RCN00022;3;64;0;RCN00043;2
60.01.001;RCN00027;3;64;0;RCN00022;3
60.01.001;RCN00027;3;64;0;RCN00025;2
60.01.001;RCN00028;3;0;32;RCN00026;2
60.01.001;RCN00028;3;0;32;RCN00027;3
60.01.001;RCN00036;3;32;0;RCN00044;1
60.01.001;RCM00005;4;64;0;RCM00004;3
60.01.001;RCM00005;4;64;0;RCM00008;3
60.01.001;RCM00009;4;64;0;RCM00004;3
60.01.001;RCM00014;4;64;0;RCM00003;2
60.01.001;RCM00014;4;64;0;RCM00011;3
60.01.001;RCM00021;4;64;0;RCM00004;3
60.01.001;RCM00023;4;64;0;RCM00004;3
60.01.001;RCM00023;4;64;0;RCM00008;3
60.01.001;RCN00037;4;64;0;RCN00019;1
60.01.001;RCN00037;4;64;0;RCN00036;3
60.01.001;RCN00038;4;64;0;RCM00002;1
60.01.001;RCN00038;4;64;0;RCN00022;3
60.01.001;RCM00007;5;64;0;RCM00009;4
60.01.001;RCM00010;5;64;0;RCM00004;3
60.01.001;RCM00016;5;64;0;RCM00014;4
60.01.001;RCM00018;5;64;0;RCM00014;4
60.01.001;RCM00022;5;44;20;RCM00021;4
60.01.001;RCM00026;5;64;0;RCM00004;3
60.01.001;RCM00026;5;64;0;RCN00024;2
60.01.001;RCM00017;6;64;0;RCM00016;5
60.01.001;RCM00019;6;64;0;RCM00018;5
60.01.001;RCM00020;6;64;0;RCM00010;5
60.01.001;RCM00024;6;64;0;RCM00004;3
60.01.001;RCM00025;6;64;0;RCM00004;3
60.01.001;RCM00025;6;64;0;RCM00015;2
60.01.001;RCM00030;8;64;0;RCM00029;7
42.01.001;GAN06118;1;90;0;Ingresso;-
42.01.001;GMA04043;1;60;0;Ingresso;-
42.01.001;GFI05100;1;60;30;Ingresso;-
42.01.001;GGM02055;1;30;0;Ingresso;-
42.01.001;TCC03060;1;30;30;Ingresso;-
42.01.001;GFI05100;1;60;30;GMA04043;1
42.01.001;GMA06074;2;90;0;GAN06118;1
42.01.001;GMA06074;2;90;0;GMA04043;1
42.01.001;GET04021;2;60;0;GMA06074;2
42.01.001;GET04021;2;60;0;GMA04043;1
42.01.001;GFI05101;2;60;30;GMA06074;2
42.01.001;GFI05101;2;60;30;GFI05100;1
42.01.001;GFI05101;2;60;30;GMA04043;1
42.01.001;GGM03077;2;45;0;GGM02055;1
42.01.001;TCC03063;2;30;30;TCC03060;1
42.01.001;GMA04004;3;60;0;GMA06071;3
42.01.001;GMA04004;3;60;0;GMA06074;2
42.01.001;TDT03015;3;30;30;GGM03077;2
42.01.001;GMA06071;3;90;0;GMA06074;2
42.01.001;GFI05102;3;60;30;GMA04004;3
42.01.001;GFI05102;3;30;30;GFI05101;2
42.01.001;GFI05102;3;30;30;GMA06074;2
42.01.001;TCC03059;3;30;30;GMA06074;2
42.01.001;TCC03059;3;30;30;TCC03063;2
42.01.001;GQI04019;3;45;30;GFI05101;2
42.01.001;GQI04019;3;45;30;GMA06074;2
42.01.001;TEP03039;4;30;30;MFL04022;4
42.01.001;TEP03039;4;30;30;GET04021;2
42.01.001;GFI05103;4;60;30;GFI05102;3
42.01.001;GFI05103;4;60;30;GMA04004;3
42.01.001;GFI05103;4;60;30;GMA06071;3
42.01.001;GFI05103;4;60;30;GQI04019;3
42.01.001;TEP03041;4;45;0;GMA06074;2
42.01.001;TEE03064;4;30;30;GFI05103;4
42.01.001;TEE03064;4;30;30;GFI05102;3
42.01.001;STA04001;4;60;0;GET04021;2
42.01.001;TEP04040;4;60;0;TCC03059;3
42.01.001;TEP04044;5;60;0;MFL04022;4
42.01.001;TEP04044;5;60;0;TEP03039;4
42.01.001;TEC04080;5;45;30;GFI05101;2
42.01.001;TEC04080;5;45;30;GMA04004;3
42.01.001;TEC04080;5;45;30;GMA06071;3
42.01.001;TEP03042;5;45;0;TEP03041;4
42.01.001;TEP04009;5;60;0;STA04001;4
42.01.001;TEP04009;5;60;0;TEP03041;4
42.01.001;TEP03052;5;45;0;STA04001;4
42.01.001;TEC04099;5;60;0;TEM04095;3
42.01.001;STA02024;6;30;0;TEC03188;2
42.01.001;STA02024;6;30;0;STA04001;4
42.01.001;TEM04096;6;60;0;GFI05103;4
42.01.001;TEM04096;6;60;0;TEC04080;5
42.01.001;TEM04096;6;60;0;TEC04099;5
42.01.001;TEP04017;6;60;0;TEM04096;6
42.01.001;TEP04017;6;60;0;TEP04044;5
42.01.001;STA04039;6;60;0;STA04001;4
42.01.001;STA04039;6;60;0;TEP03039;4
42.01.001;TEP04051;6;60;0;GET04021;2
42.01.001;TEP04051;6;60;0;GMA06071;3
42.01.001;TEP04051;6;60;0;TEP04040;4
42.01.001;TEP04028;6;60;0;STA04039;6
42.01.001;TEP04028;6;60;0;TCC03063;2
42.01.001;TEP03021;6;30;30;GET04021;2
42.01.001;TEP03075;7;30;30;TEP04051;6
42.01.001;TEP04026;7;60;0;STA04039;6
42.01.001;TEP03046;7;45;0;STA04001;4
42.01.001;TEP03046;7;45;0;TEP03021;6
42.01.001;STA04044;7;60;0;STA04002;7
42.01.001;STA04044;7;60;0;GET04021;2
